,Team,Conf,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,Seed,Result,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ_T,WAB,Win%
647,2022_Davidson,A10,34,27,115.813,101.1148,0.826146,55.69,49.5152,14.816,10.0,64.0,16.7273,23.6306,22.48,32.5106,28.0108,54.234,48.9146,38.54,33.617,41.1101,43.8333,64.6312,2.133,0.7941176470588235
648,2022_Murray_St_,OVC,34,31,110.045,96.261,0.824147,52.661,48.182,17.188,7.0,32.0,20.459,35.311,25.77,32.4109,26.067,53.25,50.5206,34.5112,29.718,37.8175,40.627,66.0239,3.523,0.9117647058823529
649,2022_Colorado_St_,MWC,31,25,111.928,98.195,0.819049,54.819,50.1179,15.223,6.0,64.0,18.5157,21.9338,25.057,29.6198,25.657,55.714,51.0225,35.668,32.7121,39.6126,43.9334,65.6259,4.318,0.8064516129032258
650,2022_Creighton,BE,35,23,104.8123,92.119,0.814951,50.6141,44.912,20.43,9.0,32.0,15.5324,28.4162,28.5196,26.7278,20.84,53.347,43.68,30.8304,31.767,38.1165,33.243,67.0192,1.741,0.6571428571428571
651,2022_USC,P12,34,26,108.662,96.259,0.802058,51.2117,44.711,17.9132,7.0,64.0,14.4342,33.529,26.7114,30.9155,26.883,50.1153,42.03,35.764,33.2148,32.2301,34.37,66.2236,4.121,0.7647058823529411
652,2022_UAB,CUSA,35,27,111.829,99.112,0.80016,52.855,48.4105,16.449,12.0,64.0,21.135,33.333,27.5143,29.3208,31.3208,50.8127,47.897,38.01,32.9126,32.7292,37.0159,68.985,-0.1164,0.7714285714285715
653,2022_Seton_Hall,BE,32,21,105.4111,93.432,0.799761,47.2288,45.62,17.7121,8.0,64.0,18.5157,32.35,29.1225,30.5164,27.8106,45.8316,45.117,33.22,31.149,35.7229,33.86,67.6147,1.936,0.65625
654,2022_Vermont,AE,34,28,109.748,97.384,0.798063,57.13,47.773,14.713,13.0,64.0,16.8269,23.7301,18.71,26.7278,23.325,58.63,45.322,36.833,34.4227,43.155,37.6183,64.8305,-0.871,0.8235294117647058
655,2022_Marquette,BE,32,19,107.773,96.669,0.778568,52.176,47.047,17.296,9.0,64.0,18.9139,22.5324,31.6313,26.2291,29.5165,52.664,46.444,34.4118,32.078,41.887,36.0117,71.221,0.551,0.59375
656,2022_Wyoming,MWC,34,25,107.972,97.383,0.766173,52.371,47.149,17.188,12.0,64.0,15.7314,25.5266,24.647,37.133,24.843,54.43,48.4122,33.0215,30.126,41.887,38.2203,65.8252,1.935,0.7352941176470589
657,2022_Rutgers,B10,32,18,106.692,96.364,0.762675,49.9173,48.6111,17.3101,11.0,64.0,17.8211,29.6125,27.0119,26.2291,28.6131,49.4191,47.163,33.9162,33.9198,31.6308,39.7244,65.0294,-0.77,0.5625
658,2022_New_Mexico_St_,WAC,34,27,106.01,96.054,0.757276,51.987,45.215,20.8317,12.0,32.0,16.8269,32.645,25.77,34.659,28.3121,53.25,45.627,33.4189,29.82,41.1101,42.4313,66.1237,0.75,0.7941176470588235
659,2022_Chattanooga,SC,35,27,107.381,97.382,0.755977,52.275,49.4143,17.078,13.0,64.0,18.1185,32.741,26.293,26.8276,27.8106,53.055,52.127,33.9162,30.333,38.7148,40.3265,64.6313,0.2055,0.7714285714285715
660,2022_South_Dakota_St_,Sum,35,30,114.118,103.5209,0.754178,59.21,51.4236,15.325,13.0,64.0,15.8308,23.7301,24.343,34.659,21.37,55.91,50.3199,43.71,35.2263,34.5252,41.3286,69.658,1.543,0.8571428571428571
661,2022_Richmond,A10,37,24,106.985,99.1117,0.707193,51.1119,50.5196,14.39,12.0,32.0,18.8145,22.4326,27.5143,31.0149,23.428,52.374,49.9176,33.0215,34.322,41.792,36.1122,66.7202,-1.681,0.6486486486486487
662,2022_Saint_Peter_s,MAAC,34,22,99.4233,93.128,0.6785104,47.5282,44.27,20.1287,15.0,8.0,20.553,30.981,29.0221,37.429,41.2347,45.6319,44.512,34.6105,29.213,30.3334,36.3129,65.6258,-5.6144,0.6470588235294118
663,2022_Akron,MAC,34,24,105.5109,101.7162,0.6041128,52.566,49.1131,17.7121,13.0,64.0,17.5226,29.0148,26.4103,39.37,26.169,52.279,47.478,35.376,34.8246,41.494,35.41,61.9352,-4.3122,0.7058823529411765
664,2022_Colgate,Pat,35,23,107.082,103.2204,0.6024129,55.69,48.912,16.97,14.0,64.0,16.0303,26.6228,25.159,26.3286,24.138,52.182,48.0107,40.42,33.718,41.984,35.6103,67.0191,-6.1153,0.6571428571428571
665,2022_Georgia_St_,SB,29,18,101.9182,98.4106,0.5988133,44.7346,50.0176,16.657,16.0,64.0,22.123,32.547,31.0292,30.4169,33.2252,42.5354,46.239,32.4239,37.5338,36.3205,37.5177,67.3168,-5.1138,0.6206896551724138
666,2022_Delaware,CAA,35,22,106.593,103.1202,0.5914135,53.435,49.6156,18.3168,15.0,64.0,18.5157,26.7221,31.3303,34.562,29.1149,54.43,47.794,34.5112,35.4274,38.216,36.0117,66.6205,-5.5143,0.6285714285714286
667,2022_Jacksonville_St_,ASun,32,21,104.513,102.2179,0.5639144,53.631,48.182,19.7266,15.0,64.0,17.1251,28.2165,27.0119,32.1117,21.61,51.0122,47.584,38.01,32.7121,42.762,44.7339,65.1285,-5.2139,0.65625
668,2022_Yale,Ivy,31,19,99.4232,97.992,0.5447149,49.7185,48.912,18.3168,14.0,64.0,18.2179,25.6263,26.7114,32.2115,32.1233,50.1153,51.2231,32.6231,30.535,36.0218,41.2283,68.888,-4.9134,0.6129032258064516
669,2022_Montana_St_,BSky,35,27,103.6153,102.5185,0.5307154,53.926,49.4143,18.7198,14.0,64.0,18.2179,26.7221,23.526,40.14,36.1304,52.957,48.9146,37.027,33.617,36.2209,35.9114,67.1188,-2.896,0.7714285714285715
670,2022_Longwood,BSth,33,25,105.0121,104.5234,0.5129167,50.9128,52.1268,18.8208,14.0,64.0,20.459,32.741,25.567,35.25,28.1112,47.5261,54.2328,37.716,32.9126,38.1165,43.7332,66.3225,-3.3103,0.7575757575757576
671,2022_Cal_St__Fullerton,BW,32,21,102.0179,103.1201,0.4674181,48.9226,51.1226,17.9132,15.0,64.0,20.274,29.1146,28.2183,34.856,25.762,48.4228,48.4122,33.4189,37.3332,29.9339,36.4132,66.0242,-5.0136,0.65625
672,2022_Bryant,NEC,32,22,102.9165,104.1223,0.4650184,49.6189,47.668,19.0224,16.0,64.0,16.6281,32.84,31.7314,32.7102,25.25,52.859,47.06,30.3318,32.5113,43.448,33.653,72.38,-4.8131,0.6875
673,2022_Wright_St_,Horz,36,22,104.8124,106.2258,0.4613186,51.798,51.4236,17.7121,16.0,64.0,18.5157,31.078,30.126,31.6128,26.169,52.566,51.9262,33.4189,33.8191,32.7292,34.167,68.889,-8.4197,0.6111111111111112
674,2022_Norfolk_St_,MEAC,31,24,100.7209,102.9196,0.4372196,50.9128,45.822,20.1287,16.0,64.0,18.4164,30.1105,27.8163,38.314,33.5259,50.8127,47.163,34.0152,29.517,35.9222,45.2342,66.9194,-3.198,0.7741935483870968
675,2022_Texas_Southern,SWAC,32,19,96.3288,98.5108,0.4356197,48.2259,45.316,21.4329,16.0,64.0,17.3235,33.038,28.0172,33.677,33.4258,48.6219,45.117,31.4281,30.434,30.9323,35.6103,68.1119,-6.8166,0.59375
676,2022_Texas_A_M_Corpus_Chris,Slnd,35,23,96.4283,102.8192,0.3222252,47.2288,49.0125,19.7266,16.0,64.0,22.618,34.019,28.8208,38.021,42.3349,46.9286,50.3199,31.8269,31.562,31.3315,42.2307,69.268,-7.6182,0.6571428571428571
677,2015_Kentucky,SEC,39,38,121.86,86.11,0.98171,51.575,39.61,16.332,1.0,4.0,21.339,39.58,31.8208,43.93,31.763,51.252,39.12,34.9138,27.11,27.1323,30.569,62.826,13.01,0.9743589743589743
678,2015_Duke,ACC,39,35,126.83,92.811,0.97312,56.64,46.569,16.332,1.0,1.0,18.6201,35.832,30.2124,39.897,23.92,55.94,46.311,38.725,31.44,33.4197,27.815,65.894,10.64,0.8974358974358975
679,2015_Wisconsin,B10,40,36,130.51,95.837,0.97223,54.816,47.711,12.41,1.0,2.0,15.8332,32.1123,23.72,36.2189,22.41,54.88,44.761,36.578,37.5305,37.488,25.76,58.7344,11.32,0.9
680,2015_Arizona,P12,38,34,119.211,89.23,0.96554,53.531,45.125,16.539,2.0,8.0,20.676,34.562,22.41,47.18,37.3191,53.318,42.718,36.089,33.5129,25.9334,31.59,66.182,8.96,0.8947368421052632
681,2015_Villanova,BE,36,33,123.64,93.314,0.96205,55.313,45.536,16.332,1.0,32.0,21.627,32.5115,31.2172,41.858,30.439,53.022,45.381,38.921,30.52,42.922,32.2112,64.1184,11.23,0.9166666666666666
682,2015_Virginia,ACC,34,30,113.93,86.42,0.95996,50.696,42.34,15.713,2.0,32.0,17.9243,34.369,24.25,34.9231,28.622,49.788,40.13,35.2123,30.824,27.5318,36.6252,57.8349,9.95,0.8823529411764706
683,2015_Gonzaga,WCC,37,34,122.05,95.23,0.94557,57.92,44.214,16.126,2.0,8.0,17.1285,33.982,28.043,38.7121,30.542,57.02,42.07,40.09,33.096,31.8236,30.358,64.6156,7.99,0.918918918918919
684,2015_Utah,P12,34,25,116.517,91.08,0.94498,55.214,43.05,18.2108,5.0,16.0,18.3218,31.3157,28.455,43.437,34.3124,52.332,41.45,40.18,31.232,37.391,29.33,60.7323,3.72,0.7352941176470589
685,2015_North_Carolina,ACC,38,26,121.27,94.622,0.94499,51.673,45.434,18.2108,4.0,16.0,17.7258,40.05,31.2172,35.2224,37.8198,50.956,45.688,35.896,30.011,22.335,36.826,69.313,6.412,0.6842105263157895
686,2015_Notre_Dame,ACC,38,32,127.02,100.9112,0.93351,58.31,47.9115,14.53,3.0,8.0,17.3272,27.9277,32.2229,36.7173,24.15,58.21,47.4155,39.019,32.68,37.683,31.59,63.323,8.48,0.8421052631578947
687,2015_Oklahoma,B12,35,24,113.039,90.76,0.925711,49.3155,44.111,17.679,3.0,16.0,19.7127,31.5149,31.4183,32.8279,28.419,48.2147,42.29,34.3169,31.751,33.8179,34.5181,66.953,4.217,0.6857142857142857
688,2015_Michigan_St_,B10,39,27,117.913,94.824,0.924712,53.238,44.924,17.572,7.0,4.0,16.531,33.595,27.029,32.7283,39.0221,50.861,43.836,38.529,31.545,35.0152,33.8158,63.3229,3.026,0.6923076923076923
689,2015_Baylor,B12,33,23,117.714,95.026,0.921813,49.8123,45.848,20.1239,3.0,64.0,19.3149,41.92,31.5189,38.6126,32.171,46.1242,46.4116,38.232,29.86,33.5192,35.7222,61.4306,4.815,0.696969696969697
690,2015_Wichita_St_,MVC,34,29,116.119,93.717,0.921514,50.3102,45.848,15.06,7.0,16.0,21.339,34.562,27.436,36.2189,36.6173,48.9112,42.617,35.4114,35.322,34.716,30.464,62.0291,4.416,0.8529411764705882
691,2015_Louisville,ACC,36,27,111.061,89.65,0.921015,47.7229,44.09,17.26,4.0,8.0,21.339,34.751,30.8153,38.7121,33.393,48.4134,43.328,30.7308,30.316,31.4245,31.897,64.9136,5.713,0.75
692,2015_Kansas,B12,36,27,114.927,92.912,0.920416,49.4146,44.618,19.2176,2.0,32.0,17.5266,34.947,31.62,42.641,33.8108,46.4233,43.43,37.94,31.545,28.4302,32.0104,66.661,8.77,0.75
693,2015_Northern_Iowa,MVC,35,31,117.316,95.128,0.917417,55.99,45.641,17.888,5.0,32.0,19.2153,27.0298,26.926,39.897,27.01,53.318,44.043,39.81,32.164,39.946,37.929,57.8348,5.614,0.8857142857142857
694,2015_Iowa,B10,34,22,115.324,94.118,0.911918,48.121,45.641,17.154,7.0,32.0,18.9174,35.636,30.3127,38.0138,29.126,47.3189,43.734,33.321,32.68,30.2274,36.6252,64.0189,2.03,0.6470588235294118
695,2015_Iowa_St_,B12,34,25,119.112,98.263,0.902219,54.322,47.61,15.818,3.0,64.0,18.5207,28.3271,29.6106,36.5179,24.04,54.311,45.276,36.283,34.7191,36.8104,34.4178,69.216,6.811,0.7352941176470589
696,2015_Ohio_St_,B10,35,24,115.523,95.434,0.90082,54.225,46.463,17.05,10.0,32.0,21.627,33.595,32.0221,34.7238,27.815,53.616,45.276,37.063,32.267,31.9234,37.7284,65.6103,2.428,0.6857142857142857
697,2015_Butler,BE,34,23,109.968,90.87,0.900521,48.4195,46.773,17.05,6.0,32.0,19.5141,34.751,25.39,40.878,33.498,46.3236,47.1138,35.6103,30.723,28.7298,34.2167,63.3235,3.423,0.6764705882352942
698,2015_Xavier,BE,37,23,117.415,97.457,0.895622,53.335,50.0212,18.1101,6.0,16.0,18.8184,31.3157,27.334,38.5129,33.393,53.714,48.921,35.1128,34.6189,33.2202,37.1264,64.9137,1.336,0.6216216216216216
699,2015_Texas,B12,34,20,112.146,93.616,0.888323,49.1168,42.12,20.1239,11.0,64.0,14.035,37.911,28.668,36.6176,34.8135,48.3141,37.71,33.8189,34.7191,34.117,30.876,62.2281,0.84,0.5882352941176471
700,2015_Georgetown,BE,33,22,114.329,96.039,0.881324,51.377,47.189,19.2176,4.0,32.0,20.21,34.369,31.0165,43.93,44.1305,50.569,43.123,35.3119,36.2264,32.5222,35.4213,63.9193,3.621,0.6666666666666666
701,2015_Providence,BE,34,22,113.038,95.938,0.868725,48.4195,48.2133,18.1101,6.0,64.0,19.7127,35.241,29.077,40.78,39.3225,48.9112,47.1138,31.3294,33.3116,28.9294,36.3244,65.1129,3.622,0.6470588235294118
702,2015_San_Diego_St_,MWC,35,26,105.0159,89.64,0.861827,46.6273,43.57,18.6133,8.0,32.0,21.153,35.733,29.7112,36.2189,25.77,45.9253,42.313,32.0266,30.622,30.626,32.0104,60.6325,1.533,0.7428571428571429
703,2015_BYU,WCC,33,23,120.01,102.4134,0.861628,53.238,49.6191,16.437,11.0,64.0,17.7258,33.41,28.455,42.544,39.2224,50.275,49.6239,39.019,33.1102,36.6107,32.3117,70.26,0.937,0.696969696969697
704,2015_West_Virginia,B12,35,25,111.95,95.535,0.860929,46.1291,52.7302,18.714,5.0,16.0,28.01,40.14,31.1169,40.483,55.5351,45.5265,51.831,31.6281,36.5274,33.6186,32.2112,68.025,3.918,0.7142857142857143
705,2015_Arkansas,SEC,36,27,115.026,98.365,0.85883,50.0113,48.3135,16.945,5.0,32.0,22.32,35.733,34.6318,37.3158,38.8217,48.8118,46.2106,34.9138,35.2217,31.0254,31.284,69.312,3.819,0.75
706,2015_SMU,Amer,33,26,112.942,96.751,0.856731,52.155,45.745,19.5203,6.0,64.0,20.391,36.621,29.284,43.832,31.248,51.35,42.921,36.38,32.786,23.1348,45.7351,63.0251,3.324,0.7878787878787878
707,2015_N_C__State,ACC,36,22,115.622,99.176,0.855232,49.3155,45.536,16.022,8.0,16.0,14.9345,33.982,30.2124,35.3223,34.7133,47.3189,43.631,35.6103,33.096,32.2231,31.385,64.1181,0.0048,0.6111111111111112
708,2015_Maryland,B10,35,28,111.851,96.04,0.851933,51.28,45.536,18.9161,4.0,32.0,17.2277,28.9251,30.514,44.524,28.116,48.0154,44.148,37.648,31.856,38.763,37.5277,63.8196,6.81,0.8
709,2015_Purdue,B10,34,21,112.149,96.344,0.851634,50.3102,45.434,19.9226,9.0,64.0,17.6262,36.522,30.9159,41.759,38.4207,50.956,42.313,32.7237,35.121,32.4227,30.569,64.4165,0.939,0.6176470588235294
710,2015_St__John_s,BE,32,20,112.147,96.954,0.842036,49.3155,46.463,15.713,9.0,64.0,19.5141,27.6282,35.433,35.7206,33.393,48.2147,44.968,34.5159,32.68,30.5265,35.5216,66.469,2.229,0.625
711,2015_Davidson,A10,31,23,120.29,104.2174,0.837337,55.412,49.3177,14.12,10.0,64.0,17.029,29.6221,30.4131,28.5343,34.613,53.12,51.4297,38.725,30.011,45.69,32.7128,66.662,1.831,0.7419354838709677
712,2015_Georgia,SEC,33,21,109.277,94.823,0.835538,48.5193,44.415,19.2176,10.0,64.0,16.7299,32.212,28.562,47.75,34.3124,47.2196,43.225,34.2174,31.232,31.1252,35.3205,64.2178,1.532,0.6363636363636364
713,2015_Indiana,B10,34,20,121.08,105.1187,0.833739,54.42,50.3224,17.26,10.0,64.0,15.9329,35.339,31.5189,32.7283,32.881,50.275,50.928,40.65,32.577,39.552,30.464,66.564,-0.3758,0.5882352941176471
714,2015_Cincinnati,Amer,34,23,108.391,94.219,0.83314,49.5143,44.111,21.0299,8.0,32.0,19.9118,37.316,32.3236,37.1165,26.18,49.691,42.29,32.9229,31.959,29.7282,33.3144,59.734,-1.271,0.6764705882352942
715,2015_LSU,SEC,33,22,109.374,95.229,0.831842,50.3102,44.618,20.2252,9.0,64.0,19.116,33.982,32.9262,33.5264,29.429,50.178,43.94,33.9186,30.926,28.4302,29.229,69.51,0.4544,0.6666666666666666
716,2015_VCU,A10,36,26,110.465,96.141,0.830143,48.7188,49.5188,15.713,7.0,64.0,23.511,31.8134,30.6148,37.3158,37.8198,46.9207,48.3187,34.3169,34.5186,39.946,35.1197,66.66,3.125,0.7222222222222222
717,2015_Oklahoma_St_,B12,31,17,112.345,97.96,0.829244,50.2105,46.569,18.513,9.0,16.0,21.153,26.9299,32.6247,39.0115,42.1274,49.298,44.148,34.6152,34.418,38.957,32.1108,63.422,0.0547,0.5483870967741935
718,2015_UCLA,P12,36,22,113.434,98.972,0.828745,49.6137,48.5149,17.679,11.0,64.0,17.9243,33.886,28.668,35.7206,32.375,47.4183,45.484,36.869,35.6236,28.9294,38.5303,66.28,-0.0555,0.6111111111111112
719,2015_Oregon,P12,35,25,115.821,101.3114,0.823547,52.348,48.012,16.945,8.0,32.0,16.7299,30.2192,31.5189,29.1337,35.4145,50.861,47.1138,36.965,33.2113,33.9172,33.3144,66.373,3.027,0.7142857142857143
720,2015_Boise_St_,MWC,32,23,111.457,97.961,0.816149,53.238,47.61,16.126,11.0,64.0,19.4145,27.8279,25.613,32.429,31.661,49.691,48.1177,38.921,31.338,41.534,35.7222,62.8259,0.4743,0.71875
721,2015_Dayton,A10,36,27,108.883,96.649,0.797653,52.943,47.395,17.992,11.0,32.0,21.153,23.3337,28.455,48.14,30.644,52.629,46.5121,35.6103,32.577,38.27,33.4148,63.2237,0.938,0.75
722,2015_Stephen_F__Austin,Slnd,31,26,113.137,100.6109,0.794056,55.611,49.0164,20.326,12.0,64.0,24.55,37.613,29.6106,41.953,49.1337,55.46,48.3187,37.355,33.7141,36.6107,27.916,65.798,1.535,0.8387096774193549
723,2015_Mississippi,SEC,34,21,113.732,101.4118,0.78746,47.8224,47.61,16.539,11.0,64.0,18.7192,34.848,31.4183,36.1196,41.2257,46.8211,43.631,33.2213,35.8246,33.0212,40.132,65.991,-0.661,0.6176470588235294
724,2015_Georgia_St_,SB,34,24,111.756,100.093,0.779764,52.061,45.848,16.332,14.0,32.0,23.214,30.0203,34.8324,37.7146,39.823,53.417,43.123,32.2254,33.1102,27.6316,42.034,62.5267,-2.685,0.7058823529411765
725,2015_Buffalo,MAC,33,23,111.06,99.889,0.772069,48.7188,48.5149,16.743,12.0,64.0,19.7127,34.562,30.4131,42.641,34.3124,47.6172,48.017,34.1178,33.096,30.327,37.929,68.322,-1.066,0.696969696969697
726,2015_Valparaiso,Horz,31,25,107.0112,96.547,0.766271,51.377,45.227,19.0165,13.0,64.0,18.6201,34.751,27.436,36.6176,33.498,48.0154,42.313,38.43,33.4123,33.9172,37.327,62.5271,0.4045,0.8064516129032258
727,2015_UC_Irvine,BW,32,19,107.0112,98.973,0.711182,50.791,44.72,18.2108,13.0,64.0,17.2277,30.0203,30.715,30.233,35.3144,47.8161,42.416,38.232,33.6135,30.327,29.127,63.3233,-4.3113,0.59375
728,2015_Harvard,Ivy,28,20,104.4169,96.955,0.701388,47.1251,46.671,18.4121,13.0,64.0,20.1106,32.4117,28.455,38.9118,32.984,45.5265,44.555,34.3169,34.0161,26.4326,31.796,61.0317,-1.169,0.7142857142857143
729,2015_New_Mexico_St_,WAC,32,21,106.2136,100.195,0.6636103,50.696,46.463,21.8319,15.0,64.0,20.676,39.39,31.0165,44.326,32.578,49.395,46.4116,36.283,30.824,25.4339,23.52,63.4221,-4.311,0.65625
730,2015_Wofford,SC,33,26,104.7161,98.871,0.6611105,51.183,47.084,17.26,12.0,64.0,20.0115,29.4235,27.739,37.6149,36.4165,49.1106,47.3152,36.869,30.926,33.2202,31.385,60.6326,0.4742,0.7878787878787878
731,2015_Northeastern,CAA,35,23,109.08,102.9144,0.6600106,54.518,49.8203,21.5307,14.0,64.0,15.5338,30.1197,25.39,41.465,25.06,53.022,49.122,38.627,34.418,30.5265,28.821,63.0248,-4.2108,0.6571428571428571
732,2015_Wyoming,MWC,33,23,104.3172,100.196,0.6174119,52.254,47.084,18.8152,12.0,64.0,17.9243,22.0343,27.029,40.483,27.01,54.41,44.043,32.624,34.9203,40.044,35.22,58.6346,-1.372,0.696969696969697
733,2015_Albany,AE,33,24,107.111,104.1169,0.5811132,49.9119,49.6191,18.8152,14.0,64.0,20.1106,32.6111,26.017,39.0115,30.439,47.9158,46.2106,35.896,36.2264,34.3167,41.6337,60.7324,-3.091,0.7272727272727273
734,2015_Eastern_Washington,BSky,32,23,112.344,109.4277,0.5742134,55.115,52.3292,15.919,13.0,64.0,17.8252,29.3239,30.715,35.2224,36.0158,52.234,49.2228,39.317,38.7338,43.218,35.3205,67.927,-2.379,0.71875
735,2015_UAB,CUSA,35,19,104.5167,102.1125,0.5670137,47.6231,47.61,20.1239,14.0,32.0,19.7127,34.273,33.1266,35.7206,33.6105,46.6222,47.4155,33.2213,31.959,30.1277,31.897,64.7149,-7.2171,0.5428571428571428
736,2015_Belmont,OVC,32,21,110.963,108.6254,0.5604141,56.55,51.3264,20.326,15.0,64.0,18.5207,28.9251,29.6106,32.2297,28.217,56.43,51.2291,37.746,34.3176,47.85,36.6252,67.048,-4.4115,0.65625
737,2015_Coastal_Carolina,BSth,30,20,106.8115,104.8181,0.5549143,50.0113,47.711,17.572,16.0,64.0,16.9293,34.848,28.043,38.9118,35.0139,48.115,45.897,35.991,33.8151,33.7182,39.6316,63.5217,-4.8124,0.6666666666666666
738,2015_Manhattan,MAAC,33,19,102.0221,101.0113,0.5294148,49.4146,48.1128,21.1301,16.0,64.0,23.98,30.9171,33.1266,47.46,52.3345,48.8118,48.017,33.6197,32.473,36.6107,27.21,67.435,-7.4172,0.5757575757575758
739,2015_North_Florida,ASun,32,20,107.3107,106.8219,0.5153157,53.629,47.9115,18.3113,16.0,64.0,17.9243,29.224,31.8208,39.7103,34.1117,51.154,48.3187,38.136,31.338,42.129,27.612,66.856,-4.9127,0.625
740,2015_North_Dakota_St_,Sum,31,21,102.8201,102.5138,0.5079162,49.7131,48.1128,16.022,15.0,64.0,16.531,26.1313,23.72,35.7206,30.745,45.5265,45.071,38.232,36.2264,35.6138,33.1137,60.8319,-3.7103,0.6774193548387096
741,2015_Robert_Morris,NEC,35,20,102.8198,105.1186,0.4392185,50.1107,49.3177,19.822,16.0,64.0,21.824,31.0167,35.9335,35.5214,37.6193,47.4183,48.3187,37.55,34.1164,30.626,36.4248,65.4118,-8.3183,0.5714285714285714
742,2015_Lafayette,Pat,32,19,112.148,116.234,0.3979211,55.81,53.5325,17.154,16.0,64.0,16.8297,27.728,34.5315,30.4325,27.513,52.827,51.5298,40.83,38.0323,35.4142,37.1264,64.5159,-6.8165,0.59375
743,2015_Texas_Southern,SWAC,35,22,104.3171,109.7284,0.3594232,49.5143,49.3177,19.7214,15.0,64.0,18.7192,33.886,34.6318,46.812,33.187,50.081,48.5198,32.2254,34.418,31.2249,28.319,63.1245,-4.3112,0.6285714285714286
744,2015_Hampton,MEAC,35,17,97.1301,104.0165,0.3122254,45.6303,46.463,20.2252,16.0,64.0,20.1106,31.8134,30.9159,43.832,45.532,45.6261,44.555,30.4314,33.9153,32.622,30.256,69.018,-12.3263,0.4857142857142857
745,2009_Memphis,CUSA,37,33,112.634,84.21,0.96611,50.1122,41.41,18.346,2.0,16.0,22.47,38.029,30.473,39.971,35.5153,50.672,40.02,32.6234,30.011,31.3217,28.327,66.8124,7.18,0.8918918918918919
746,2009_North_Carolina,ACC,37,33,123.81,92.724,0.96542,52.845,46.661,16.69,1.0,1.0,20.7159,39.219,32.2143,39.876,25.47,51.062,44.745,38.524,33.6127,27.2298,32.8164,73.17,7.75,0.8918918918918919
747,2009_Connecticut,BE,36,31,116.316,87.13,0.96523,51.378,42.42,18.138,1.0,4.0,16.8331,39.811,30.679,46.46,19.51,51.452,40.96,34.1158,30.417,23.0336,30.386,67.495,8.81,0.8611111111111112
748,2009_Louisville,BE,37,31,112.832,86.52,0.95514,52.748,44.312,19.9123,1.0,8.0,23.339,35.285,32.4155,31.4293,30.239,51.158,43.326,36.958,30.925,37.862,30.591,67.1105,8.13,0.8378378378378378
749,2009_Pittsburgh,BE,35,30,121.42,93.227,0.95445,52.942,46.555,18.24,1.0,8.0,19.2253,42.51,30.167,33.026,30.239,52.825,45.159,35.4103,32.992,29.3264,33.8203,65.1189,8.62,0.8571428571428571
750,2009_Missouri,B12,38,31,117.19,91.617,0.94436,52.748,46.349,16.36,3.0,8.0,25.111,34.3109,34.7248,36.6169,39.9252,52.727,46.7104,35.2114,30.316,31.4214,30.075,70.719,6.19,0.8157894736842105
751,2009_Kansas,B12,35,27,114.424,90.49,0.93747,53.234,44.08,20.8186,3.0,16.0,19.4237,36.751,29.239,39.585,35.1143,52.236,40.84,37.153,33.4116,29.6255,34.1215,67.0107,5.412,0.7714285714285715
752,2009_West_Virginia,BE,35,23,115.221,91.113,0.93668,48.5189,46.661,18.24,6.0,64.0,23.437,41.04,31.5118,35.919,38.4221,48.0164,47.1122,32.9224,30.213,34.0141,30.075,64.5223,3.919,0.6571428571428571
753,2009_UCLA,P10,35,26,120.03,95.046,0.93639,55.74,49.8196,19.07,6.0,32.0,23.921,36.358,31.3111,31.2296,35.6156,53.519,48.0152,39.912,36.1269,33.2159,29.455,65.617,4.517,0.7428571428571429
754,2009_Michigan_St_,B10,38,31,114.025,90.28,0.93631,49.8136,47.281,20.9196,2.0,2.0,20.3181,40.76,27.18,41.148,36.5177,48.5145,47.0118,35.4103,31.842,26.6306,35.7265,66.7129,7.47,0.8157894736842105
755,2009_Gonzaga,WCC,33,27,116.911,92.519,0.936211,55.26,44.21,16.47,4.0,16.0,21.3126,30.8239,30.473,35.5196,29.527,53.321,39.41,39.414,35.2233,32.119,35.5257,67.88,4.518,0.8181818181818182
756,2009_Duke,ACC,37,30,117.67,93.329,0.934812,50.5104,47.8105,17.622,2.0,16.0,23.532,37.433,33.22,41.444,31.053,49.6102,46.7104,34.9124,33.8141,35.0112,25.97,67.1106,7.94,0.8108108108108109
757,2009_Oklahoma,B12,36,30,118.64,94.338,0.933413,55.26,45.838,20.1141,2.0,8.0,18.3303,36.946,31.9133,46.54,28.821,56.64,43.022,35.1117,33.9151,34.5127,35.4254,67.011,7.46,0.8333333333333334
758,2009_Villanova,BE,38,30,114.622,91.214,0.932314,50.897,47.386,19.07,3.0,4.0,21.7107,36.16,29.958,41.939,38.7229,49.893,45.057,35.2114,33.7132,32.0194,41.5341,67.586,6.01,0.7894736842105263
759,2009_Syracuse,BE,37,27,117.11,93.533,0.929815,54.416,46.764,20.8186,3.0,16.0,19.2253,35.966,35.3271,39.392,26.21,55.45,48.1164,34.9124,29.67,32.6176,37.9301,70.127,5.911,0.7297297297297297
760,2009_Arizona_St_,P10,35,25,118.06,94.64,0.927316,56.42,47.077,18.655,6.0,32.0,19.5232,29.1276,30.063,38.7107,30.949,57.12,46.598,37.056,31.945,45.311,36.7287,59.7331,4.716,0.7142857142857143
